VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00247.mp4,9,291,A,2,2,1,537,292,595,469,1130,420,5,X
00247.mp4,10,319,B,2,2,2,486,486,538,435,1130,420,6,X
00247.mp4,11,377,A,2,2,1,0,0,715,351,536,682,3,B
00248.mp4,1,26,B,2,2,2,601,498,557,477,620,325,6,X
00248.mp4,2,42,A,2,2,2,527,312,592,292,584,468,6,B
00249.mp4,1,37,B,2,2,2,516,474,555,423,1141,418,6,X
00249.mp4,2,70,A,2,1,2,678,330,635,455,1141,418,8,X
00249.mp4,3,83,B,2,1,2,703,458,647,439,1139,418,6,X
00249.mp4,4,127,B,2,2,2,500,514,557,501,1142,417,6,X
00249.mp4,5,175,B,2,2,2,510,458,549,409,1142,417,6,X
00249.mp4,6,200,A,2,2,2,522,337,577,420,1142,417,8,X
00249.mp4,7,231,B,2,2,2,0,0,676,514,1141,416,6,X
00249.mp4,8,273,A,2,2,2,0,0,700,554,1140,414,6,X
00249.mp4,9,289,B,2,2,2,766,508,686,491,1139,416,6,X
00249.mp4,10,295,B,2,1,2,787,499,745,456,1142,417,6,X
00249.mp4,11,313,A,2,2,2,780,283,739,445,1142,417,6,X
00249.mp4,12,329,B,2,2,1,812,510,752,489,1139,415,6,X
00249.mp4,13,356,A,2,1,2,775,309,704,479,1139,416,6,X
00249.mp4,14,384,B,2,1,2,0,0,702,458,1141,416,6,A
00250.mp4,1,31,B,2,1,2,635,587,633,555,711,431,1,X
00250.mp4,2,51,A,2,1,2,717,454,678,558,689,589,6,X
00250.mp4,3,80,B,2,2,1,776,621,740,601,734,426,7,X
00250.mp4,4,118,B,2,1,2,466,582,524,544,627,413,6,X
00250.mp4,5,147,A,2,2,2,658,410,571,553,612,568,6,X
00250.mp4,6,192,B,2,2,1,865,625,802,613,725,414,4,X
00250.mp4,7,220,A,2,1,1,722,447,707,571,733,588,9,X
00250.mp4,8,237,B,2,2,1,627,587,640,569,656,422,5,X
00250.mp4,9,253,A,2,2,2,473,426,601,612,567,625,6,B
00251.mp4,1,21,B,2,1,2,672,552,987,333,303,413,1,X
00251.mp4,2,36,A,2,1,2,746,374,652,515,679,550,6,X
00251.mp4,3,64,B,2,1,2,0,0,301,412,663,490,8,X
00251.mp4,4,88,A,2,1,2,686,333,659,493,684,526,1,X
00251.mp4,5,109,A,2,2,1,722,308,686,528,705,542,7,X
00251.mp4,6,138,B,2,2,1,771,577,711,562,702,326,5,X
00251.mp4,7,165,A,2,1,2,811,369,751,356,682,559,6,X
00251.mp4,8,192,B,2,2,2,820,523,693,340,724,352,8,X
00251.mp4,9,252,B,2,1,2,525,555,568,540,568,307,6,X
00251.mp4,10,283,A,2,2,2,668,376,645,543,677,556,6,X
00251.mp4,11,318,B,2,2,1,866,589,788,571,683,337,5,A
00252.mp4,1,31,A,2,1,2,632,376,625,376,582,494,1,X
00252.mp4,2,40,B,2,2,2,568,481,526,481,625,376,1,X
00252.mp4,3,72,A,2,1,2,0,0,659,387,600,462,8,X
00252.mp4,4,113,B,1,2,1,891,550,973,550,695,373,5,X
00252.mp4,5,135,A,2,2,2,776,368,747,368,814,571,6,X
00252.mp4,6,175,A,2,2,1,586,377,610,377,697,461,3,B
00253.mp4,1,8,A,2,1,2,0,0,293,417,543,522,1,X
00253.mp4,2,30,B,2,1,2,594,531,569,493,587,343,6,X
00253.mp4,3,74,A,2,2,1,520,294,586,518,557,543,5,X
00253.mp4,4,92,B,2,1,2,446,546,526,538,550,298,6,X
00253.mp4,5,128,A,2,1,2,476,370,300,412,572,552,8,X
00253.mp4,6,163,A,2,2,2,488,335,299,411,543,578,6,X
00253.mp4,7,195,B,2,2,2,693,522,690,474,670,337,6,X
00253.mp4,8,222,A,2,2,2,721,401,686,469,705,505,8,X
00253.mp4,9,271,B,2,2,1,557,616,535,592,604,335,3,X
00253.mp4,10,345,B,2,2,1,804,644,774,624,656,327,7,X
00253.mp4,11,372,A,2,1,2,806,352,688,566,756,592,6,X
00253.mp4,12,384,B,2,2,2,808,570,706,550,761,352,6,X
00253.mp4,13,402,B,2,2,2,808,519,706,337,727,352,8,X
00253.mp4,14,417,B,2,2,2,617,495,724,477,631,341,6,X
00253.mp4,15,480,B,1,2,1,456,586,474,551,581,306,3,X
00253.mp4,16,535,B,2,2,2,817,555,735,527,589,302,6,X
00253.mp4,17,571,A,2,1,2,821,375,752,364,694,516,8,X
00253.mp4,18,604,B,2,2,1,847,620,798,603,709,353,3,X
00253.mp4,19,633,A,2,1,2,498,361,301,412,666,575,6,X
00253.mp4,20,640,A,2,2,2,477,363,301,412,605,575,8,X
00253.mp4,21,668,B,1,2,1,542,613,572,324,554,342,3,X
00253.mp4,22,704,A,2,2,1,758,313,665,550,684,565,7,X
00253.mp4,23,734,B,2,1,2,476,543,600,515,640,324,6,X
00253.mp4,24,768,A,2,1,2,498,382,579,501,508,540,8,X
00253.mp4,25,805,B,2,2,1,516,595,498,572,563,349,5,X
00253.mp4,26,832,A,2,2,1,501,311,543,277,584,578,3,X
00253.mp4,27,869,B,1,2,1,458,612,483,592,550,332,3,X
00253.mp4,28,890,A,2,1,2,752,353,489,612,565,643,6,X
00253.mp4,29,924,B,2,2,2,778,514,743,460,719,354,8,X
00253.mp4,30,937,B,2,2,2,0,0,682,348,646,375,8,X
00253.mp4,31,966,A,2,2,2,526,386,584,373,773,489,6,X
00253.mp4,32,1024,A,2,1,2,730,332,662,577,764,626,6,X
00253.mp4,33,1064,B,2,1,2,461,553,301,413,705,291,6,X
00253.mp4,34,1097,A,2,1,2,511,372,532,522,508,538,6,X
00253.mp4,35,1129,B,1,2,1,461,597,490,574,563,327,3,X
00253.mp4,36,1166,A,1,2,1,511,299,301,414,586,553,5,X
00253.mp4,37,1184,B,2,1,2,411,549,301,414,539,537,6,A
00254.mp4,1,54,A,2,2,2,675,362,607,493,676,526,9,X
00254.mp4,2,61,A,2,1,2,719,393,634,493,705,528,8,X
00254.mp4,3,69,B,2,2,2,736,532,670,492,738,390,6,X
00254.mp4,4,84,B,2,2,2,748,492,988,330,302,414,8,X
00254.mp4,5,124,B,2,1,2,516,539,572,527,576,307,6,X
00254.mp4,6,131,B,2,1,2,501,540,551,521,570,306,6,A
00255.mp4,1,50,A,2,1,2,608,378,623,378,590,489,1,X
00255.mp4,2,68,B,2,1,2,510,469,505,469,620,375,8,X
00255.mp4,3,82,A,2,2,1,708,375,698,375,612,471,6,X
00255.mp4,4,108,A,2,2,2,801,393,763,393,721,469,8,B
00256.mp4,1,43,B,2,2,2,733,500,690,474,267,299,6,X
00256.mp4,2,59,A,2,2,2,751,309,686,465,267,298,6,X
00256.mp4,3,73,B,2,2,2,715,557,698,539,267,300,6,A
00257.mp4,1,62,B,2,2,2,601,508,592,475,613,320,6,X
00257.mp4,2,87,A,2,1,2,749,357,625,478,671,503,6,B
00258.mp4,1,6,B,2,1,2,601,533,665,505,1032,306,1,X
00258.mp4,2,24,B,2,1,2,552,531,634,478,1032,305,6,X
00258.mp4,3,43,B,2,1,2,481,493,529,453,1032,305,8,X
00258.mp4,4,74,A,2,2,1,496,304,592,483,1032,305,7,X
00258.mp4,5,113,A,2,1,2,382,339,456,553,1032,306,1,B
00259.mp4,1,22,B,2,1,2,0,0,706,322,683,348,1,X
00259.mp4,2,47,A,2,1,2,645,367,672,353,611,512,6,X
00259.mp4,3,72,B,1,2,1,521,584,534,563,611,324,5,X
00259.mp4,4,86,A,2,2,2,506,334,565,323,554,585,6,X
00259.mp4,5,106,B,2,2,2,601,550,612,530,574,319,6,X
00259.mp4,6,135,A,2,2,2,0,0,587,347,608,521,6,X
00259.mp4,7,166,B,1,2,1,516,574,521,554,603,329,3,X
00259.mp4,8,192,A,2,2,2,546,358,580,348,551,577,6,X
00259.mp4,9,209,B,2,2,2,582,546,623,525,581,357,8,X
00259.mp4,10,252,A,2,2,2,0,0,655,318,627,474,6,X
00259.mp4,11,260,A,2,2,2,0,0,651,305,622,483,6,X
00259.mp4,12,279,A,2,2,1,0,0,615,532,980,337,3,X
00259.mp4,13,292,A,2,2,1,645,286,644,265,664,524,5,X
00259.mp4,14,313,B,2,1,2,515,545,555,509,630,294,6,X
00259.mp4,15,341,A,2,1,2,782,369,739,360,652,508,8,X
00259.mp4,16,380,B,1,2,1,451,619,451,586,293,410,3,X
00259.mp4,17,422,A,2,2,1,505,311,540,291,554,541,7,X
00259.mp4,18,446,B,2,1,2,490,545,550,515,596,304,6,X
00259.mp4,19,481,A,2,2,2,488,377,591,506,530,548,8,B
00260.mp4,1,63,A,2,1,2,551,383,546,383,601,480,1,X
00260.mp4,2,101,A,2,2,2,0,0,551,365,545,455,8,B
00261.mp4,1,6,B,2,1,2,606,549,646,531,606,348,1,X
00261.mp4,2,28,A,2,2,2,0,0,590,348,594,537,6,X
00261.mp4,3,57,B,2,2,1,542,597,572,569,617,324,3,X
00261.mp4,4,73,A,2,2,2,506,337,565,609,981,337,6,X
00261.mp4,5,101,B,2,2,1,511,547,549,534,569,313,5,X
00261.mp4,6,142,B,2,2,1,726,561,680,542,685,333,5,X
00261.mp4,7,202,B,2,1,2,436,568,570,562,294,410,6,A
00262.mp4,1,74,A,2,2,2,601,350,594,475,137,367,1,X
00262.mp4,2,88,B,2,2,2,571,485,586,468,36,325,6,X
00262.mp4,3,126,A,2,2,1,576,382,583,485,1131,415,7,X
00262.mp4,4,149,B,2,2,2,832,516,772,489,138,368,6,X
00262.mp4,5,226,B,1,2,1,789,601,792,584,136,369,3,X
00262.mp4,6,267,B,2,2,1,536,530,585,509,1131,417,5,X
00262.mp4,7,288,B,2,1,2,498,483,914,359,1130,416,6,X
00262.mp4,8,324,A,2,2,1,746,381,665,476,1130,417,7,X
00262.mp4,9,338,B,2,2,2,845,523,715,508,1130,418,6,X
00262.mp4,10,349,B,1,2,1,876,559,821,528,182,382,3,X
00262.mp4,11,383,A,1,2,1,754,255,687,508,137,369,5,X
00262.mp4,12,404,B,2,2,2,483,525,556,491,137,368,6,X
00262.mp4,13,439,A,2,2,2,488,320,565,481,134,366,8,X
00262.mp4,14,482,B,2,2,1,452,622,537,604,1132,417,7,X
00262.mp4,15,531,B,2,2,1,0,0,684,515,1130,417,6,X
00262.mp4,16,565,B,1,2,1,830,602,804,585,1117,386,3,X
00262.mp4,17,599,A,2,2,1,528,265,635,524,136,366,7,X
00262.mp4,18,639,B,2,2,1,489,607,454,589,1129,418,5,X
00262.mp4,19,681,B,2,2,2,0,0,639,501,1130,416,6,X
00262.mp4,20,689,B,2,2,2,0,0,141,404,705,514,6,X
00262.mp4,21,719,B,1,2,1,829,602,836,579,122,427,5,X
00262.mp4,22,752,A,2,2,1,538,232,692,530,56,419,6,X
00262.mp4,23,781,B,2,2,2,486,469,528,410,106,230,6,X
00262.mp4,24,832,B,2,2,2,473,429,520,391,136,365,6,X
00262.mp4,25,906,B,2,2,1,540,523,550,513,1127,418,7,X
00262.mp4,26,957,A,2,2,2,0,0,353,360,540,549,6,B
00263.mp4,1,21,A,2,2,2,590,413,658,389,524,567,2,X
00263.mp4,2,75,B,2,2,1,445,663,449,639,595,379,5,X
00263.mp4,3,117,A,2,2,1,566,367,567,353,618,558,3,X
00263.mp4,4,136,B,2,2,2,786,591,642,570,620,354,5,X
00263.mp4,5,151,B,2,2,1,845,642,754,629,688,385,7,X
00263.mp4,6,168,A,2,2,1,803,400,720,376,740,586,3,X
00263.mp4,7,200,B,1,2,1,556,603,568,576,626,358,3,X
00263.mp4,8,225,A,2,2,2,480,425,614,583,545,615,6,X
00263.mp4,9,258,B,2,1,2,448,546,492,513,586,396,8,X
00263.mp4,10,331,A,2,2,2,768,493,543,475,469,440,8,X
00263.mp4,11,352,B,2,2,2,825,0,534,441,586,502,8,B
00264.mp4,1,38,B,2,1,2,0,0,266,296,567,332,1,X
00264.mp4,2,64,A,2,2,2,487,358,630,479,555,528,8,X
00264.mp4,3,84,B,2,1,2,461,489,554,447,265,298,8,X
00264.mp4,4,124,B,2,1,2,506,541,520,529,265,299,6,X
00264.mp4,5,145,A,2,1,2,628,332,611,506,265,298,6,X
00264.mp4,6,166,B,2,1,2,553,501,597,449,579,339,6,X
00264.mp4,7,192,A,2,2,2,571,365,616,437,268,296,8,X
00264.mp4,8,216,B,2,2,1,0,0,264,295,550,524,7,X
00264.mp4,9,254,A,2,2,2,513,305,264,299,486,594,6,X
00264.mp4,10,284,B,2,2,2,677,511,637,461,265,297,6,X
00264.mp4,11,308,A,2,1,2,756,361,692,450,264,299,8,X
00264.mp4,12,331,B,2,1,2,732,478,699,468,265,298,8,X
00264.mp4,13,363,A,2,2,1,556,296,609,495,592,509,7,X
00264.mp4,14,396,B,2,2,1,786,605,677,292,266,297,5,X
00264.mp4,15,419,A,2,1,2,765,321,674,563,730,623,6,X
00264.mp4,16,441,A,2,2,1,760,295,703,530,715,545,3,X
00264.mp4,17,485,A,2,1,2,748,354,646,487,664,504,8,X
00264.mp4,18,516,B,2,1,1,526,585,606,553,265,297,3,X
00264.mp4,19,521,B,1,2,1,528,596,615,303,264,298,5,X
00264.mp4,20,542,A,2,2,2,585,314,550,559,530,585,6,X
00264.mp4,21,563,B,2,1,2,517,533,538,482,264,299,6,X
00264.mp4,22,627,B,1,2,1,466,547,500,529,264,300,5,X
00264.mp4,23,654,A,2,2,2,488,355,561,519,481,560,8,X
00264.mp4,24,679,B,2,1,2,492,493,542,456,554,346,8,X
00264.mp4,25,710,A,2,1,2,673,306,594,474,613,495,6,X
00264.mp4,26,759,B,2,2,2,471,604,473,578,264,300,6,A
00265.mp4,1,46,A,2,1,2,678,329,632,308,709,502,1,X
00265.mp4,2,61,B,2,1,2,701,514,709,491,676,324,6,X
00265.mp4,3,89,A,2,1,2,603,356,655,480,583,517,8,X
00265.mp4,4,114,B,2,1,2,486,475,543,439,590,328,8,X
00265.mp4,5,134,A,2,1,2,0,0,605,302,553,444,6,X
00265.mp4,6,151,A,2,2,2,0,0,263,297,578,481,3,X
00265.mp4,7,167,A,2,2,1,600,274,632,497,565,525,3,X
00265.mp4,8,188,B,2,1,2,443,538,498,505,262,300,6,X
00265.mp4,9,213,A,2,2,2,501,334,544,509,505,526,6,X
00265.mp4,10,287,A,2,2,1,526,285,568,506,531,521,7,X
00265.mp4,11,341,A,2,2,1,496,298,592,500,512,541,7,X
00265.mp4,12,364,B,2,1,2,472,492,524,456,586,299,6,X
00265.mp4,13,390,A,2,2,2,475,363,566,466,1134,344,8,X
00265.mp4,14,439,B,2,2,1,795,608,738,584,672,316,3,X
00265.mp4,15,453,A,2,2,2,498,305,273,292,737,586,6,X
00265.mp4,16,463,A,2,2,2,0,0,259,296,692,551,6,B
00266.mp4,1,51,B,2,2,2,612,522,639,482,620,353,6,X
00266.mp4,2,75,A,2,1,2,714,377,674,503,685,543,8,X
00266.mp4,3,106,B,1,2,1,472,611,312,414,607,315,5,X
00266.mp4,4,140,B,2,2,2,631,557,614,323,312,414,4,X
00266.mp4,5,165,A,2,2,2,502,357,630,510,527,547,6,X
00266.mp4,6,189,B,2,1,2,440,504,510,469,566,333,6,X
00266.mp4,7,213,A,2,2,2,490,384,591,485,502,524,8,X
00266.mp4,8,252,B,1,2,1,487,618,447,594,572,328,5,X
00266.mp4,9,256,B,2,2,1,566,642,554,546,563,326,4,X
00266.mp4,10,311,A,2,1,2,0,0,660,341,612,519,6,X
00266.mp4,11,347,B,1,2,1,0,0,300,421,496,555,5,X
00266.mp4,12,385,B,2,2,2,811,551,680,509,768,337,6,X
00266.mp4,13,394,B,2,2,2,782,527,730,318,739,340,6,X
00266.mp4,14,440,B,2,1,2,502,520,548,478,603,330,8,X
00266.mp4,15,465,A,2,2,2,511,371,576,471,309,414,8,X
00266.mp4,16,513,B,1,2,1,516,608,500,589,599,316,5,X
00266.mp4,17,531,A,2,2,2,501,346,311,414,575,606,6,X
00266.mp4,18,554,B,2,2,2,0,0,300,421,477,333,6,X
00266.mp4,19,567,A,2,1,2,701,334,554,469,311,413,6,X
00266.mp4,20,599,B,2,1,2,795,614,717,314,741,336,4,X
00266.mp4,21,634,A,2,2,1,732,286,723,572,744,586,5,X
00266.mp4,22,645,B,2,1,2,737,575,686,290,311,414,6,X
00266.mp4,23,674,A,2,2,2,531,365,311,413,711,541,6,X
00266.mp4,24,704,B,2,2,2,788,532,638,332,311,413,6,X
00266.mp4,25,729,A,2,1,2,736,384,698,494,729,522,8,X
00266.mp4,26,768,B,1,2,1,502,609,312,413,604,322,5,X
00266.mp4,27,814,B,2,2,2,772,536,744,492,670,337,8,X
00266.mp4,28,840,A,2,2,1,561,331,646,511,311,413,7,X
00266.mp4,29,871,B,2,1,2,473,551,309,415,556,279,6,X
00266.mp4,30,898,A,2,2,2,515,377,611,509,542,545,8,X
00266.mp4,31,960,A,2,2,1,501,337,588,322,654,567,6,X
00266.mp4,32,983,B,2,1,2,446,543,310,413,575,324,6,X
00266.mp4,33,1010,A,2,1,2,688,375,621,510,309,414,8,X
00266.mp4,34,1044,B,1,2,1,495,598,309,415,601,316,5,X
00266.mp4,35,1057,A,2,2,2,486,327,310,415,581,605,6,X
00266.mp4,36,1090,B,2,1,2,493,552,531,529,582,321,6,A
00267.mp4,1,13,B,2,1,2,0,0,656,464,561,293,1,X
00267.mp4,2,45,A,1,2,1,583,252,588,492,921,357,5,X
00267.mp4,3,81,B,1,2,1,776,578,786,549,1143,419,5,X
00267.mp4,4,98,A,2,2,2,756,282,740,585,1195,462,6,X
00267.mp4,5,165,B,2,2,2,0,0,645,498,1142,419,6,B
00268.mp4,1,34,A,2,1,2,635,426,654,407,587,552,6,X
00268.mp4,2,56,B,2,1,2,448,552,499,515,597,393,8,X
00268.mp4,3,81,A,2,2,1,0,0,572,366,513,528,3,X
00268.mp4,4,103,B,2,1,2,445,591,537,577,470,348,6,X
00268.mp4,5,132,A,2,2,2,452,426,511,410,527,577,8,X
00268.mp4,6,170,B,1,2,1,428,629,421,585,570,383,3,X
00268.mp4,7,192,A,2,2,1,735,391,693,361,504,606,6,X
00268.mp4,8,239,B,2,2,1,862,613,708,362,735,378,3,X
00268.mp4,9,261,A,2,2,2,458,406,818,592,1090,359,6,X
00268.mp4,10,286,B,2,1,2,493,576,515,542,521,388,8,X
00268.mp4,11,324,A,2,2,2,826,371,702,543,1091,359,6,X
00268.mp4,12,358,B,2,2,1,848,577,853,561,739,355,5,X
00268.mp4,13,394,B,2,2,2,0,0,656,360,632,376,6,A
00269.mp4,1,52,A,2,2,2,681,345,718,515,699,533,1,X
00269.mp4,2,66,B,2,2,2,691,527,672,497,675,345,6,X
00269.mp4,3,96,A,2,1,2,0,0,291,421,627,513,8,X
00269.mp4,4,134,B,2,2,1,496,638,516,623,586,340,7,X
00269.mp4,5,178,B,2,2,2,637,554,661,539,302,415,6,X
00269.mp4,6,200,A,2,1,2,750,358,669,516,720,543,8,X
00269.mp4,7,209,A,2,1,2,776,386,714,519,724,552,8,X
00269.mp4,8,251,B,2,2,2,591,498,725,483,628,341,6,X
00269.mp4,9,256,A,2,1,2,568,327,718,479,662,501,6,X
00269.mp4,10,277,A,2,2,1,522,284,619,518,302,415,3,X
00269.mp4,11,290,B,2,2,2,460,545,521,539,529,302,6,X
00269.mp4,12,325,A,2,1,2,763,372,642,529,302,415,8,X
00269.mp4,13,393,A,2,2,2,0,0,291,422,654,579,6,X
00269.mp4,14,422,B,2,1,2,491,508,544,470,582,345,8,X
00269.mp4,15,453,A,2,2,2,496,386,592,490,302,415,8,X
00269.mp4,16,499,B,2,2,1,427,655,451,642,292,421,7,X
00269.mp4,17,524,A,2,1,2,727,360,577,581,622,599,6,X
00269.mp4,18,556,B,2,2,1,821,613,757,600,728,341,3,X
00269.mp4,19,581,A,2,1,2,767,380,655,545,737,583,6,X
00269.mp4,20,609,B,2,2,2,764,508,724,347,768,362,8,X
00269.mp4,21,646,A,2,2,1,561,309,634,521,608,534,3,X
00269.mp4,22,658,A,2,2,1,701,303,670,530,677,545,5,X
00269.mp4,23,684,B,1,2,1,814,594,803,564,684,325,5,X
00269.mp4,24,704,A,2,1,2,818,332,775,562,801,582,6,X
00269.mp4,25,767,A,2,2,2,731,320,748,511,782,526,4,X
00269.mp4,26,802,B,2,2,2,481,550,522,510,642,305,6,X
00269.mp4,27,832,A,2,2,2,503,381,555,525,530,541,8,B
00270.mp4,1,11,B,2,2,2,583,556,657,531,601,346,1,X
00270.mp4,2,30,A,2,2,2,0,0,291,417,620,530,6,X
00270.mp4,3,56,B,2,2,2,473,516,522,468,584,341,8,X
00270.mp4,4,104,A,2,2,1,525,301,586,522,569,534,3,X
00270.mp4,5,125,B,2,2,2,502,537,530,480,583,306,6,X
00270.mp4,6,157,A,2,2,2,500,383,566,505,541,519,8,X
00270.mp4,7,201,B,2,2,1,474,659,487,640,289,419,3,X
00270.mp4,8,274,B,1,2,1,730,600,710,571,667,324,3,X
00270.mp4,9,298,A,2,2,2,571,325,299,412,691,580,6,X
00270.mp4,10,314,A,2,2,1,593,290,619,551,598,564,5,X
00270.mp4,11,335,B,2,1,2,835,544,769,517,299,413,6,X
00270.mp4,12,365,A,2,1,2,805,368,727,542,759,556,8,X
00270.mp4,13,403,B,2,2,1,471,646,508,632,619,339,3,X
00270.mp4,14,454,B,2,1,2,824,554,744,523,604,305,6,X
00270.mp4,15,485,A,2,1,2,777,365,684,534,757,567,6,X
00270.mp4,16,514,B,2,1,2,848,519,722,498,760,347,8,A
00271.mp4,1,42,B,2,2,2,721,528,747,512,301,415,6,X
00271.mp4,2,61,A,2,1,2,793,365,689,512,755,540,8,X
00271.mp4,3,69,A,2,1,2,818,388,687,512,302,415,8,X
00271.mp4,4,108,B,1,2,1,862,598,844,580,719,345,3,X
00271.mp4,5,129,A,2,2,2,480,339,301,415,783,618,6,B
00272.mp4,1,7,A,2,1,2,670,352,627,330,708,522,1,X
00272.mp4,2,19,B,2,2,2,713,535,709,522,675,349,6,X
00272.mp4,3,26,B,2,2,2,685,521,687,497,979,332,6,X
00272.mp4,4,50,A,2,2,2,539,391,530,391,595,528,8,X
00272.mp4,5,78,B,2,2,2,527,462,543,435,978,336,8,X
00272.mp4,6,105,B,2,2,2,0,0,572,342,524,437,8,X
00272.mp4,7,145,B,2,2,2,636,562,616,546,686,308,6,X
00272.mp4,8,177,A,2,1,2,687,369,668,529,975,332,6,A
00273.mp4,1,79,A,2,2,2,0,0,137,366,621,474,6,X
00273.mp4,2,92,B,2,2,1,706,528,670,509,139,367,7,X
00273.mp4,3,113,B,1,2,1,787,593,810,556,1115,388,3,X
00273.mp4,4,143,A,2,2,2,531,380,641,535,1194,481,6,X
00273.mp4,5,200,A,2,2,1,731,249,680,492,139,368,5,X
00273.mp4,6,219,B,2,2,1,795,526,711,512,138,368,6,X
00273.mp4,7,242,A,2,2,2,560,311,672,492,138,368,6,X
00273.mp4,8,256,B,2,2,2,672,515,664,500,139,368,6,X
00273.mp4,9,267,B,2,2,1,746,539,717,503,139,368,5,X
00273.mp4,10,295,B,2,2,1,822,546,737,529,139,368,7,X
00273.mp4,11,356,B,2,2,1,463,568,526,549,632,267,4,X
00273.mp4,12,384,A,2,2,2,547,324,574,514,139,368,6,X
00273.mp4,13,409,B,2,2,2,483,465,542,404,139,367,8,X
00273.mp4,14,455,A,2,2,1,0,0,139,367,616,467,5,X
00273.mp4,15,469,A,2,2,1,661,250,623,476,138,367,5,X
00273.mp4,16,490,B,2,2,2,453,516,553,492,138,367,6,A
00274.mp4,1,41,B,2,2,2,705,531,735,517,677,346,6,X
00274.mp4,2,81,B,2,2,2,827,566,729,552,745,306,6,X
00274.mp4,3,113,A,2,2,2,551,367,680,535,654,565,6,X
00274.mp4,4,147,B,2,2,1,477,622,526,611,579,344,4,X
00274.mp4,5,168,A,2,2,2,512,344,302,414,569,568,6,X
00274.mp4,6,194,B,2,2,2,513,532,553,510,302,415,6,X
00274.mp4,7,223,A,2,1,2,755,385,662,508,302,414,8,X
00274.mp4,8,291,A,2,1,2,778,339,533,577,603,623,6,X
00274.mp4,9,321,B,2,1,2,791,527,705,329,302,414,8,X
00274.mp4,10,345,A,2,1,2,596,321,702,497,657,524,3,X
00274.mp4,11,365,A,2,2,1,571,308,627,525,606,543,3,X
00274.mp4,12,388,B,2,1,2,701,549,658,536,667,314,6,X
00274.mp4,13,417,A,2,2,2,0,0,292,421,620,524,8,X
00274.mp4,14,430,A,2,2,2,670,379,649,549,696,562,8,X
00274.mp4,15,435,B,2,2,2,702,578,671,557,302,415,8,X
00274.mp4,16,462,B,1,2,1,820,631,841,606,670,339,5,A
00275.mp4,1,8,B,2,1,2,0,0,580,325,651,527,1,X
00275.mp4,2,23,A,2,1,2,0,0,600,336,621,527,6,X
00275.mp4,3,40,B,2,2,2,518,562,609,544,609,350,6,X
00275.mp4,4,56,B,2,2,1,476,619,519,602,592,329,3,X
00275.mp4,5,69,A,2,2,2,465,335,530,320,535,586,6,X
00275.mp4,6,99,B,2,2,2,508,533,553,519,554,331,6,X
00275.mp4,7,128,A,2,2,1,510,296,577,527,552,539,5,X
00275.mp4,8,150,B,2,1,2,748,554,744,521,620,308,6,X
00275.mp4,9,179,A,2,1,2,0,0,290,415,655,524,6,B
00276.mp4,1,12,A,2,1,2,661,348,625,329,709,524,1,X
00276.mp4,2,35,B,2,2,2,750,518,744,479,646,326,6,X
00276.mp4,3,66,A,2,2,1,541,322,597,298,602,518,7,X
00276.mp4,4,81,B,2,1,1,493,562,559,546,583,315,6,X
00276.mp4,5,106,A,2,1,2,0,0,571,545,983,334,8,X
00276.mp4,6,133,B,2,2,1,706,569,626,552,678,341,5,X
00276.mp4,7,149,A,2,1,2,753,334,982,337,667,568,6,X
00276.mp4,8,172,B,2,2,1,0,0,648,325,649,538,5,X
00276.mp4,9,222,B,2,1,2,495,561,532,549,570,309,6,X
00276.mp4,10,276,A,2,1,2,727,348,646,332,639,527,6,B
00277.mp4,1,43,B,2,1,2,637,478,634,458,686,377,1,X
00277.mp4,2,64,B,2,2,2,1208,480,1214,451,664,455,6,X
00277.mp4,3,86,B,2,2,2,1113,531,1210,453,609,496,8,X
00277.mp4,4,102,B,1,2,1,420,592,295,564,1210,452,3,X
00277.mp4,5,140,A,2,2,1,1168,356,1212,451,609,499,5,X
00277.mp4,6,158,B,2,1,2,402,471,555,489,568,362,6,X
00277.mp4,7,184,A,2,2,2,1137,382,1220,452,537,480,6,X
00277.mp4,8,215,B,2,1,2,1141,455,1220,452,548,441,8,X
00277.mp4,9,266,B,2,2,2,1038,511,1202,448,507,493,6,X
00277.mp4,10,298,B,2,2,1,1018,529,1203,448,459,494,5,X
00277.mp4,11,339,A,2,2,2,1172,377,1202,447,692,472,6,B
00278.mp4,1,61,A,2,2,2,0,0,644,574,1005,401,8,X
00278.mp4,2,70,A,2,2,2,0,0,630,584,1005,401,6,X
00278.mp4,3,96,B,2,2,2,825,578,766,531,681,416,6,X
00278.mp4,4,119,A,2,1,2,838,449,764,440,793,549,8,X
00278.mp4,5,181,A,2,1,2,0,0,0,0,0,0,6,B
00279.mp4,1,42,B,2,1,2,0,0,296,411,680,503,6,X
00279.mp4,2,68,A,2,2,1,522,320,563,298,599,535,7,X
00279.mp4,3,82,B,2,1,2,457,562,525,548,545,318,6,X
00279.mp4,4,107,A,2,2,2,511,362,548,351,572,544,6,X
00279.mp4,5,148,B,2,1,1,431,636,476,625,560,338,7,X
00279.mp4,6,189,B,2,2,2,0,0,559,340,583,521,6,X
00279.mp4,7,196,B,2,2,2,593,532,597,517,587,332,6,X
00279.mp4,8,269,B,2,1,2,533,529,567,486,595,317,6,X
00279.mp4,9,308,A,2,2,1,493,306,298,412,548,525,7,X
